time,e Jup calc,e Jup Runge-Kutta,e Jup Bulirsch-Stoer,e Sat calc,e Sat Runge-Kutta,e Sat Bulirsch-Stoer
11860,0.059554824,0.060184123,0.062798064,0.018776342,0.017203126,0.027027498
11870,0.059556738,0.060167282,0.063090041,0.018757733,0.014789143,0.024842338
11880,0.059558638,0.059665003,0.062671983,0.018739231,0.011833187,0.027980946
11890,0.059560526,0.059374653,0.062020615,0.018720836,0.014501411,0.030325167
11900,0.0595624,0.05919036,0.061663523,0.018702549,0.016047106,0.028936995
11910,0.059564262,0.059458646,0.062172966,0.01868437,0.015274431,0.029283793
11920,0.059566111,0.060147614,0.062777201,0.018666299,0.017152724,0.027020549
11930,0.059567946,0.06015144,0.062943039,0.018648336,0.014989915,0.024287527
11940,0.059569769,0.059718835,0.0624734,0.018630483,0.01221555,0.026905456
11950,0.059571579,0.059401532,0.061598256,0.018612739,0.014373164,0.027778192
11960,0.059573376,0.059056838,0.061654737,0.018595104,0.014839682,0.02802594
11970,0.05957516,0.059322133,0.062369361,0.01857758,0.01426271,0.030082212
11980,0.059576931,0.060036157,0.062625954,0.018560166,0.016856584,0.027165232
11990,0.059578689,0.060125905,0.062525357,0.018542862,0.014762935,0.024381493
12000,0.059580434,0.059739525,0.062154475,0.01852567,0.012493642,0.026489879
12010,0.059582166,0.059421613,0.061458872,0.018508589,0.014267423,0.025905236
12020,0.059583886,0.058902442,0.061625272,0.01849162,0.013518939,0.02635585
12030,0.059585592,0.059132336,0.062381558,0.018474763,0.013247392,0.029200973
12040,0.059587285,0.059960369,0.062471377,0.018458018,0.016441901,0.02687259
12050,0.059588965,0.060052227,0.062160891,0.018441386,0.014503835,0.025117983
12060,0.059590633,0.059760804,0.061850647,0.018424868,0.012758255,0.026898347
12070,0.059592287,0.059394568,0.061387952,0.018408462,0.014345341,0.024473568
12080,0.059593929,0.058756423,0.061668743,0.018392171,0.012066657,0.024035987
12090,0.059595557,0.058956667,0.062304375,0.018375993,0.011968178,0.02725
12100,0.059597173,0.059821427,0.062374757,0.01835993,0.015762816,0.026212152
12110,0.059598776,0.060010433,0.061911075,0.018343982,0.014006509,0.025854016
12120,0.059600365,0.05973584,0.061576287,0.018328149,0.013028689,0.027988692
12130,0.059601942,0.059386538,0.061513328,0.018312431,0.014602873,0.024099053
12140,0.059603506,0.058583369,0.06176003,0.01829683,0.011044517,0.022028502
12150,0.059605057,0.058758869,0.062243223,0.018281344,0.010971457,0.024805784
12160,0.059606594,0.059699694,0.062283768,0.018265975,0.015087269,0.025213109
12170,0.059608119,0.059924668,0.061675872,0.018250722,0.013344567,0.026100026
12180,0.059609631,0.059710934,0.061413717,0.018235587,0.013055272,0.028387499
12190,0.05961113,0.059348613,0.061659644,0.018220569,0.014779996,0.024890358
12200,0.059612616,0.058478477,0.062022359,0.018205668,0.010365633,0.021580023
12210,0.059614089,0.058570933,0.062240457,0.018190886,0.010302476,0.023016504
12220,0.05961555,0.059586048,0.062123452,0.018176222,0.014416241,0.024225007
12230,0.059616997,0.059829605,0.061519411,0.018161677,0.012811266,0.026006298
12240,0.059618431,0.059698765,0.061262281,0.01814725,0.013233876,0.027853332
12250,0.059619852,0.05933164,0.061889316,0.018132944,0.015080474,0.025809316
12260,0.059621261,0.058419166,0.062387019,0.018118756,0.010255306,0.022944519
12270,0.059622656,0.058442637,0.062336982,0.018104689,0.010074877,0.022257917
12280,0.059624038,0.059496782,0.061943676,0.018090742,0.013647378,0.022866925
12290,0.059625408,0.059802446,0.061475934,0.018076915,0.012101982,0.025628935
12300,0.059626764,0.059686508,0.061609045,0.018063209,0.013290361,0.028328116
12310,0.059628108,0.059371102,0.062180634,0.018049625,0.015320913,0.026619034
12320,0.059629438,0.058408399,0.062628171,0.018036161,0.01080072,0.024764948
12330,0.059630756,0.058411126,0.062431205,0.01802282,0.01067624,0.023435395
12340,0.05963206,0.059466043,0.061762125,0.018009601,0.013174925,0.021687553
12350,0.059633352,0.059802019,0.061527038,0.017996503,0.01148518,0.02487967
12360,0.059634631,0.059723799,0.062146493,0.017983529,0.013315897,0.028918218
12370,0.059635897,0.059460434,0.062536969,0.017970678,0.015404068,0.026742007
12380,0.059637149,0.05849011,0.062806484,0.017957949,0.011542937,0.026192466
12390,0.059638389,0.058457926,0.062567977,0.017945345,0.011661341,0.025983839
12400,0.059639616,0.05946491,0.061669287,0.017932864,0.012824562,0.022644436
12410,0.05964083,0.059824462,0.061586036,0.017920507,0.01099982,0.024520647
12420,0.059642031,0.059807939,0.062492964,0.017908274,0.013443877,0.028430625
12430,0.059643219,0.059571544,0.062826732,0.017896166,0.015624817,0.026284655
12440,0.059644394,0.058635337,0.062941341,0.017884183,0.012588032,0.027086167
12450,0.059645556,0.058547778,0.062643514,0.017872325,0.013052928,0.028498712
12460,0.059646705,0.059500698,0.061732791,0.017860593,0.012751243,0.024711155
12470,0.059647841,0.059857994,0.06165616,0.017848986,0.010573399,0.024923772
12480,0.059648965,0.059898319,0.062731601,0.017837506,0.013424144,0.027227225
12490,0.059650075,0.059682772,0.063065131,0.017826151,0.015666268,0.025357581
12500,0.059651172,0.058791147,0.062963969,0.017814924,0.013529421,0.02754311
12510,0.059652256,0.058683681,0.062661651,0.017803822,0.01443342,0.030068287
12520,0.059653328,0.059549456,0.061786122,0.017792848,0.013101721,0.026860109
12530,0.059654386,0.05989116,0.061867842,0.017782002,0.010468642,0.026189606
12540,0.059655432,0.059997288,0.062895828,0.017771283,0.013419253,0.026207864
12550,0.059656464,0.059793838,0.063215871,0.017760691,0.015647654,0.024064095
12560,0.059657484,0.058970135,0.062920389,0.017750228,0.014365134,0.027143363
12570,0.05965849,0.058837634,0.062377704,0.017739893,0.015609314,0.029843311
12580,0.059659484,0.059580439,0.061806792,0.017729687,0.013488946,0.027922722
12590,0.059660464,0.059945149,0.06215102,0.017719609,0.010389648,0.027918997
12600,0.059661432,0.060094466,0.06295646,0.017709661,0.013226563,0.026245514
12610,0.059662386,0.059916952,0.063210801,0.017699841,0.015535487,0.023641852
12620,0.059663328,0.059162495,0.062763366,0.017690152,0.015114105,0.026357773
12630,0.059664257,0.058988261,0.061882136,0.017680592,0.01661406,0.027693796
12640,0.059665173,0.059606814,0.061748472,0.017671162,0.014098835,0.027646114
12650,0.059666075,0.059992883,0.062461931,0.017661862,0.010603654,0.029329904
12660,0.059666965,0.060180664,0.062839172,0.017652692,0.012894061,0.0265204
12670,0.059667842,0.060041856,0.062872903,0.017643653,0.015073725,0.023600443
12680,0.059668706,0.059337105,0.062499007,0.017634746,0.015437427,0.025815246
12690,0.059669557,0.059119037,0.061645797,0.017625969,0.017102687,0.025718499
12700,0.059670395,0.059601292,0.061752248,0.017617323,0.014598675,0.026234903
12710,0.05967122,0.060035148,0.062554018,0.017608809,0.011078643,0.029008844
12720,0.059672032,0.060248702,0.062733008,0.017600427,0.012584286,0.026457881
12730,0.059672831,0.060135535,0.062518825,0.017592176,0.014544088,0.024392753
12740,0.059673617,0.059482148,0.062200741,0.017584058,0.015654043,0.0261317
12750,0.05967439,0.059171509,0.061540582,0.017576072,0.017341566,0.024076457
12760,0.059675151,0.059546521,0.061774667,0.017568218,0.014888209,0.023865723
12770,0.059675898,0.060048269,0.062500893,0.017560498,0.011576736,0.027134656
12780,0.059676632,0.060263208,0.06260568,0.01755291,0.012083943,0.025865429
12790,0.059677353,0.060192957,0.062217051,0.017545455,0.013742164,0.0252313
12800,0.059678062,0.05957717,0.061870412,0.017538133,0.015611074,0.027344013
12810,0.059678757,0.059133502,0.06158042,0.017530945,0.017379393,0.023558869
12820,0.059679439,0.059441004,0.061789322,0.017523891,0.015146138,0.021758362
12830,0.059680109,0.059970596,0.062386319,0.01751697,0.012378061,0.024675246
12840,0.059680765,0.060242423,0.062462893,0.017510183,0.011760586,0.024874305
12850,0.059681409,0.060209254,0.061908272,0.017503531,0.01272388,0.025545091
12860,0.059682039,0.059629357,0.061624661,0.017497012,0.015174919,0.027809627
12870,0.059682657,0.05904354,0.061675634,0.017490629,0.016963811,0.02411701
12880,0.059683261,0.059300628,0.062019309,0.017484379,0.015016432,0.020898505
12890,0.059683853,0.059845955,0.062349713,0.017478265,0.013040473,0.02259924
12900,0.059684431,0.060186419,0.062298674,0.017472286,0.011590917,0.023850846
12910,0.059684997,0.060194589,0.061715485,0.017466441,0.011712714,0.025528157
12920,0.05968555,0.059657658,0.061409458,0.017460732,0.014693988,0.027280621
12930,0.059686089,0.05894157,0.061904355,0.017455158,0.016450894,0.025034696
12940,0.059686616,0.059138176,0.062411475,0.01744972,0.014770214,0.022054969
12950,0.05968713,0.059723943,0.062440482,0.017444417,0.013585535,0.021544717
12960,0.059687631,0.060085267,0.062110794,0.01743925,0.011464049,0.022353161
12970,0.059688118,0.060178012,0.061630777,0.01743422,0.010505527,0.025034619
12980,0.059688593,0.059638769,0.061621527,0.017429325,0.013913418,0.027625279
12990,0.059689055,0.058858939,0.062178967,0.017424566,0.015683029,0.025881249
13000,0.059689504,0.058949025,0.062644681,0.017419944,0.014416647,0.023958814
13010,0.05968994,0.059603685,0.062494397,0.017415458,0.014159936,0.022747057
13020,0.059690363,0.059980832,0.061859378,0.017411108,0.011666486,0.021146866
13030,0.059690773,0.060102903,0.061597258,0.017406895,0.009624796,0.024301446
13040,0.05969117,0.059617789,0.062137784,0.017402819,0.013009054,0.028338982
13050,0.059691554,0.058756999,0.062482953,0.01739888,0.014673519,0.026080279
13060,0.059691925,0.058790242,0.062841018,0.017395077,0.01378813,0.025368704
13070,0.059692283,0.059470169,0.062608537,0.017391412,0.01458166,0.025288508
13080,0.059692628,0.059878868,0.061732415,0.017387884,0.011819376,0.021983302
13090,0.05969296,0.059981377,0.061654291,0.017384493,0.009164159,0.023832717
13100,0.059693279,0.059591352,0.062491199,0.017381239,0.01221358,0.027919121
13110,0.059693586,0.058638915,0.062850429,0.017378123,0.013719488,0.025690026
13120,0.059693879,0.05863461,0.062981744,0.017375144,0.013309454,0.026417304
13130,0.059694159,0.05938217,0.062735,0.017372303,0.015033057,0.027871746
13140,0.059694426,0.059755137,0.061810716,0.017369599,0.012153857,0.024120663
13150,0.059694681,0.059918218,0.061733968,0.017367033,0.009144554,0.024164423
13160,0.059694922,0.05952642,0.062763214,0.017364605,0.011550028,0.026496269
13170,0.05969515,0.058564195,0.063100328,0.017362314,0.012491518,0.024724037
13180,0.059695366,0.058509389,0.063050837,0.017360162,0.012719509,0.026905663
13190,0.059695568,0.059309666,0.06270567,0.017358147,0.015397256,0.029602564
13200,0.059695758,0.059702763,0.061850397,0.01735627,0.012551101,0.026350123
13210,0.059695934,0.059863188,0.061908205,0.017354531,0.009779056,0.025586989
13220,0.059696097,0.059554774,0.062928121,0.017352931,0.011288537,0.025562502
13230,0.059696248,0.058531279,0.063242744,0.017351468,0.011350604,0.023536067
13240,0.059696385,0.058476351,0.062959447,0.017350144,0.012144003,0.026575653
13250,0.05969651,0.05930106,0.062408969,0.017348958,0.015658362,0.029186992
13260,0.059696622,0.059662692,0.061818443,0.01734791,0.012829803,0.027358791
13270,0.05969672,0.059902897,0.062223906,0.017347,0.010460775,0.027316706
13280,0.059696806,0.059580672,0.062967909,0.017346228,0.01139508,0.025610432
13290,0.059696878,0.058581342,0.06327915,0.017345595,0.010357849,0.023006368
13300,0.059696938,0.058504747,0.062826855,0.0173451,0.011820159,0.025801652
13310,0.059696985,0.059320074,0.061908283,0.017344743,0.016019064,0.02702507
13320,0.059697019,0.05969828,0.061834726,0.017344525,0.013235242,0.026957216
13330,0.059697039,0.059945898,0.062543967,0.017344445,0.011496762,0.028657463
13340,0.059697047,0.059679846,0.062905288,0.017344503,0.011895155,0.025793725
13350,0.059697042,0.058690304,0.06292031,0.0173447,0.009634928,0.022928899
13360,0.059697024,0.058579311,0.062585879,0.017345034,0.011462936,0.025178491
13370,0.059696992,0.059367013,0.061680641,0.017345508,0.016057278,0.02509699
13380,0.059696948,0.059702736,0.061810526,0.017346119,0.013534836,0.025378711
13390,0.059696891,0.060020224,0.062615899,0.017346869,0.012492071,0.028124933
13400,0.059696821,0.059772998,0.062758497,0.017347756,0.012822326,0.025821564
13410,0.059696738,0.05882381,0.06256976,0.017348783,0.009634764,0.023867714
13420,0.059696642,0.05870706,0.062197074,0.017349947,0.011530158,0.025735316
13430,0.059696533,0.059388093,0.061593474,0.017351249,0.016149509,0.023531174
13440,0.059696411,0.059743892,0.061803569,0.01735269,0.013725728,0.022923818
13450,0.059696276,0.0601078,0.062517834,0.017354268,0.013353793,0.026037799
13460,0.059696128,0.059881994,0.062630174,0.017355985,0.013661134,0.0252438
13470,0.059695967,0.059022325,0.062240068,0.01735784,0.010033603,0.024729661
13480,0.059695793,0.058843475,0.06190994,0.017359832,0.011836984,0.026801343
13490,0.059695606,0.059414221,0.061631765,0.017361963,0.016106963,0.023197829
13500,0.059695406,0.059774496,0.061900777,0.017364231,0.013912054,0.020876246
13510,0.059695193,0.060166173,0.062439744,0.017366637,0.014254664,0.023681542
13520,0.059694967,0.060024417,0.062523017,0.017369181,0.014566047,0.024422117
13530,0.059694729,0.05922813,0.061958696,0.017371862,0.010906183,0.025065276
13540,0.059694477,0.058995598,0.061662198,0.017374681,0.012364231,0.027071643
13550,0.059694212,0.059449934,0.061807302,0.017377638,0.015694921,0.023866022
13560,0.059693934,0.059781931,0.06217371,0.017380732,0.013777204,0.020483781
13570,0.059693644,0.060240088,0.06244227,0.017383963,0.014816435,0.02180959
13580,0.05969334,0.060163782,0.062324544,0.017387331,0.015323488,0.023494271
13590,0.059693023,0.05942255,0.061769211,0.017390837,0.011997703,0.025172355
13600,0.059692693,0.059181381,0.061430712,0.01739448,0.013249043,0.026893723
13610,0.059692351,0.059452084,0.062033815,0.01739826,0.015360524,0.02499278
13620,0.059691995,0.0597592,0.062543505,0.017402176,0.013579462,0.022157096
13630,0.059691626,0.060293676,0.062494408,0.017406229,0.015214763,0.021524586
13640,0.059691245,0.060245315,0.062096138,0.01741042,0.015842378,0.021878477
13650,0.05969085,0.05958425,0.061663787,0.017414746,0.01296329,0.024730899
13660,0.059690443,0.059313526,0.061864869,0.017419209,0.014177336,0.027949805
13670,0.059690022,0.059385154,0.062329343,0.017423809,0.014889504,0.025819492
13680,0.059689589,0.059686427,0.062780659,0.017428544,0.013157575,0.024014857
13690,0.059689142,0.060271339,0.062601393,0.017433416,0.01543034,0.02345741
13700,0.059688683,0.06027825,0.061880301,0.017438423,0.016294716,0.021250234
13710,0.05968821,0.059690584,0.06167656,0.017443567,0.01396175,0.023966919
13720,0.059687725,0.059384892,0.062342931,0.017448846,0.015224821,0.028393636
13730,0.059687226,0.059284417,0.062706131,0.017454261,0.01440453,0.025960003
13740,0.059686715,0.059552997,0.062966216,0.017459811,0.012478682,0.025508068
13750,0.05968619,0.060199461,0.062722526,0.017465497,0.015307538,0.026241497
13760,0.059685653,0.060269022,0.061812319,0.017471317,0.016357629,0.022619811
13770,0.059685103,0.059750109,0.061729147,0.017477273,0.014615966,0.023525237
13780,0.059684539,0.059435948,0.062630874,0.017483363,0.016068475,0.027486531
13790,0.059683963,0.059155579,0.062998647,0.017489588,0.01410055,0.025484442
13800,0.059683374,0.059396619,0.063037419,0.017495948,0.01185208,0.026597445
13810,0.059682771,0.060116173,0.062775306,0.017502442,0.01502665,0.028775712
13820,0.059682156,0.06023125,0.061849494,0.017509071,0.01620941,0.024919099
13830,0.059681528,0.059780432,0.061793491,0.017515833,0.015043375,0.024116624
13840,0.059680886,0.059447509,0.062860542,0.017522729,0.016679661,0.025740563
13850,0.059680232,0.059021062,0.063190242,0.017529759,0.013731694,0.024185185
13860,0.059679565,0.05923498,0.063040248,0.017536922,0.011040026,0.026762142
13870,0.059678885,0.06001174,0.062630242,0.017544219,0.014362889,0.0296699
13880,0.059678192,0.060181497,0.061876154,0.017551649,0.015800365,0.026617297
13890,0.059677485,0.059770523,0.062047738,0.017559212,0.015323656,0.025641595
13900,0.059676766,0.059416784,0.062974651,0.017566907,0.017176437,0.024907028
13910,0.059676034,0.058870076,0.063300273,0.017574735,0.013575959,0.022985142
13920,0.059675289,0.059042197,0.062914528,0.017582696,0.01046729,0.026068869
13930,0.059674531,0.059889045,0.06215635,0.017590789,0.013523828,0.028030376
13940,0.05967376,0.06009529,0.061814227,0.017599014,0.015001398,0.026882974
13950,0.059672976,0.059714831,0.062391472,0.01760737,0.015206864,0.027402074
13960,0.059672179,0.059339154,0.062912094,0.017615858,0.017244884,0.024956994
13970,0.059671369,0.058696066,0.063082032,0.017624478,0.013437813,0.0222684
13980,0.059670546,0.058851546,0.062657744,0.017633229,0.010297055,0.025137253
13990,0.05966971,0.059745354,0.061750619,0.01764211,0.012782241,0.025980049
14000,0.059668861,0.059987861,0.061786259,0.017651123,0.014136225,0.025927039
14010,0.059667999,0.059641322,0.062573312,0.017660266,0.015063918,0.027757765
14020,0.059667124,0.059224831,0.062787896,0.017669539,0.017195735,0.025122844
14030,0.059666236,0.058556131,0.062667401,0.017678942,0.013323219,0.022525374
14040,0.059665335,0.058695565,0.062354778,0.017688475,0.010383134,0.024679965
14050,0.059664421,0.059610321,0.061604271,0.017698138,0.011924224,0.024222227
14060,0.059663494,0.059919024,0.061811689,0.01770793,0.012968126,0.023755361
14070,0.059662554,0.059594823,0.062547591,0.017717851,0.01470158,0.026425448
14080,0.059661601,0.059122678,0.062687783,0.017727901,0.017037194,0.025129592
14090,0.059660636,0.058457976,0.062341059,0.01773808,0.013421411,0.023666398
14100,0.059659657,0.058603146,0.062002875,0.017748387,0.011022688,0.02555449
14110,0.059658665,0.059525924,0.061642263,0.017758822,0.011495152,0.023054938
14120,0.05965766,0.059876025,0.061858422,0.017769385,0.011741575,0.021334555
14130,0.059656642,0.05960068,0.062471885,0.017780076,0.014099325,0.024275095
